CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
3	34942	1090246	3.11	1125188
4	32599	1033868	3.06	1066467
5	32094	1040090	2.99	1072184
6	31220	1041693	2.91	1072913
7	30224	1057617	2.78	1087841
8	29008	1056083	2.67	1085091
9	28811	1041070	2.69	1069881
10	29235	1053356	2.70	1082591
11	28469	1040099	2.66	1068568
12	28636	1037446	2.69	1066082
13	29040	1051042	2.69	1080082
14	28013	1048177	2.60	1076190
15	28033	1049996	2.60	1078029
16	28187	1050468	2.61	1078655
17	27841	1045221	2.59	1073062
18	28588	1059055	2.63	1087643
19	28256	1052895	2.61	1081151
20	27939	1051662	2.59	1079601
21	27719	1043898	2.59	1071617
22	28541	1062757	2.62	1091298
23	27694	1045534	2.58	1073228
24	28055	1061960	2.57	1090015
25	28038	1048567	2.60	1076605
26	28270	1055918	2.61	1084188
27	28065	1049920	2.60	1077985
28	28381	1054298	2.62	1082679
29	27785	1038531	2.61	1066316
30	28385	1043780	2.65	1072165
31	27997	1035128	2.63	1063125
32	27736	1024894	2.63	1052630
33	27970	1022927	2.66	1050897
34	28485	1032339	2.69	1060824
35	28249	1019700	2.70	1047949
36	28689	1021162	2.73	1049851
37	28512	1020714	2.72	1049226
38	28733	1015201	2.75	1043934
39	28399	1001182	2.76	1029581
40	28707	1006284	2.77	1034991
41	28519	992848	2.79	1021367
42	28827	995678	2.81	1024505
43	28673	985716	2.83	1014389
44	28989	975825	2.89	1004814
45	28698	973808	2.86	1002506
46	29129	978899	2.89	1008028
47	28847	964184	2.90	993031
48	28846	950808	2.94	979654
49	29107	947037	2.98	976144
50	29109	941222	3.00	970331
51	29051	933860	3.02	962911
52	29403	933737	3.05	963140
53	29304	914444	3.11	943748
54	29070	911570	3.09	940640
55	29030	904361	3.11	933391
56	29061	889585	3.16	918646
57	28830	880368	3.17	909198
58	28949	876939	3.20	905888
59	28635	861979	3.22	890614
60	28378	854937	3.21	883315
61	28594	846672	3.27	875266
62	28419	833305	3.30	861724
63	28097	823092	3.30	851189
64	28550	816456	3.38	845006
65	27799	803297	3.34	831096
66	28095	802758	3.38	830853
67	28139	784297	3.46	812436
68	27987	772723	3.50	800710
69	27683	764949	3.49	792632
70	27853	762227	3.53	790080
71	27131	742627	3.52	769758
72	27079	739291	3.53	766370
73	27267	728910	3.61	756177
74	26871	718463	3.61	745334
75	26928	712910	3.64	739838
76	26894	701072	3.69	727966
77	26194	686707	3.67	712901
78	26193	683348	3.69	709541
79	26251	679536	3.72	705787
80	25713	651199	3.80	676912
81	25283	642967	3.78	668250
82	25150	637398	3.80	662548
83	24626	620928	3.81	645554
84	24557	616007	3.83	640564
85	24292	606478	3.85	630770
86	24401	601158	3.90	625559
87	24431	599873	3.91	624304
88	23750	578292	3.94	602042
89	23283	560728	3.99	584011
90	23035	552391	4.00	575426
91	22867	544155	4.03	567022
92	22571	534741	4.05	557312
93	21963	525988	4.01	547951
94	22033	519523	4.07	541556
95	21724	508179	4.10	529903
96	21554	503957	4.10	525511
97	21039	495582	4.07	516621
98	21036	483975	4.17	505011
99	20575	478656	4.12	499231
100	20218	467249	4.15	487467
101	20130	459410	4.20	479540
102	19714	454561	4.16	474275
103	19566	444539	4.22	464105
104	19415	438378	4.24	457793
105	19040	431871	4.22	450911
106	18906	423163	4.28	442069
107	18515	413120	4.29	431635
108	18599	410842	4.33	429441
109	18141	399883	4.34	418024
110	18123	394675	4.39	412798
111	17626	387057	4.36	404683
112	17772	382620	4.44	400392
113	17204	373939	4.40	391143
114	16966	368701	4.40	385667
115	17108	359764	4.54	376872
116	16414	353413	4.44	369827
117	16031	347332	4.41	363363
118	16246	343277	4.52	359523
119	16143	335454	4.59	351597
120	15819	329327	4.58	345146
121	15442	323973	4.55	339415
122	15372	318473	4.60	333845
123	15196	311611	4.65	326807
124	14772	304135	4.63	318907
125	14739	296257	4.74	310996
126	14472	291682	4.73	306154
127	14277	282229	4.82	296506
128	13762	275075	4.76	288837
129	14220	276352	4.89	290572
130	14196	273844	4.93	288040
131	14264	268512	5.04	282776
132	14102	265101	5.05	279203
133	14422	260713	5.24	275135
134	14799	253819	5.51	268618
135	14561	248835	5.53	263396

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	211179	3137696	6.31	3348875
2	167766	3149667	5.06	3317433
3	163825	3143287	4.95	3307112
4	169810	3147876	5.12	3317686
5	162240	3149111	4.90	3311351
6	162806	3084047	5.01	3246853
7	151977	3099046	4.67	3251023
8	156836	3119487	4.79	3276323
9	148172	3101653	4.56	3249825
10	155004	3139057	4.71	3294061
11	147241	3149086	4.47	3296327
12	148860	3150738	4.51	3299598
13	145269	3196452	4.35	3341721
14	149809	3214266	4.45	3364075
15	144333	3200232	4.32	3344565
16	148175	3202043	4.42	3350218
17	143105	3170924	4.32	3314029
18	145196	3174992	4.37	3320188
19	139541	3190477	4.19	3330018
20	142049	3176842	4.28	3318891
21	135849	3179067	4.10	3314916
22	139345	3199985	4.17	3339330
23	134717	3194079	4.05	3328796
24	137139	3183425	4.13	3320564
25	132803	3186457	4.00	3319260
26	135867	3239616	4.03	3375483
27	130447	3192527	3.93	3322974
28	134493	3192300	4.04	3326793
29	131695	3204426	3.95	3336121
30	132465	3210297	3.96	3342762
31	129704	3208011	3.89	3337715
32	132529	3200192	3.98	3332721
33	127820	3167906	3.88	3295726
34	130586	3179355	3.95	3309941
35	128162	3183182	3.87	3311344
36	129702	3167608	3.93	3297310
37	126140	3141438	3.86	3267578
38	127777	3136126	3.91	3263903
39	124113	3112664	3.83	3236777
40	125943	3092677	3.91	3218620
41	124535	3091781	3.87	3216316
42	124890	3066921	3.91	3191811
43	123636	3080502	3.86	3204138
44	125083	3069473	3.92	3194556
45	120982	3009026	3.87	3130008
46	121829	2993378	3.91	3115207
47	121055	2999614	3.88	3120669
48	120259	2926783	3.95	3047042
49	119768	2906432	3.96	3026200
50	120598	2885207	4.01	3005805
51	117347	2873777	3.92	2991124
52	119758	2876348	4.00	2996106
53	116535	2827599	3.96	2944134
54	117038	2826289	3.98	2943327
55	115607	2789628	3.98	2905235
56	116309	2750687	4.06	2866996
57	113555	2723825	4.00	2837380
58	113730	2713609	4.02	2827339
59	112996	2705078	4.01	2818074
60	112305	2651146	4.06	2763451
61	110550	2618500	4.05	2729050
62	110420	2605784	4.07	2716204
63	109607	2599330	4.05	2708937
64	109321	2558666	4.10	2667987
65	107223	2507517	4.10	2614740
66	106958	2484185	4.13	2591143
67	106063	2465211	4.12	2571274
68	106081	2408601	4.22	2514682
69	103228	2369728	4.17	2472956
70	103178	2337135	4.23	2440313
71	102084	2319261	4.22	2421345
72	101040	2286355	4.23	2387395
73	100149	2270738	4.22	2370887
74	100271	2241357	4.28	2341628
75	97920	2190460	4.28	2288380
76	98458	2167536	4.35	2265994
77	96930	2139069	4.33	2235999
78	95505	2105522	4.34	2201027
79	94872	2083932	4.35	2178804
80	95056	2061878	4.41	2156934
81	93484	2048118	4.37	2141602
82	93246	2011841	4.43	2105087
83	91654	1965406	4.46	2057060
84	90262	1924425	4.48	2014687
85	89168	1900126	4.48	1989294
86	88628	1877291	4.51	1965919
87	86860	1858544	4.46	1945404
88	86871	1844968	4.50	1931839
89	85711	1805055	4.53	1890766
90	84646	1789000	4.52	1873646
91	82680	1742328	4.53	1825008
92	82289	1712067	4.59	1794356
93	80955	1692145	4.57	1773100
94	80467	1654171	4.64	1734638
95	79697	1635823	4.65	1715520
96	79478	1623007	4.67	1702485
97	77641	1586366	4.67	1664007
98	76857	1557415	4.70	1634272
99	75559	1534394	4.69	1609953
100	74794	1505516	4.73	1580310
101	73210	1481376	4.71	1554586
102	72192	1454283	4.73	1526475
103	72035	1430145	4.80	1502180
104	71633	1409773	4.84	1481406
105	69932	1383385	4.81	1453317
106	69395	1359567	4.86	1428962
107	68403	1338004	4.86	1406407
108	67334	1309618	4.89	1376952
109	66412	1286067	4.91	1352479
110	65937	1269443	4.94	1335380
111	63918	1244225	4.89	1308143
112	63283	1222576	4.92	1285859
113	62248	1198165	4.94	1260413
114	61528	1178883	4.96	1240411
115	60411	1158803	4.95	1219214
116	61159	1142737	5.08	1203896
117	58860	1118304	5.00	1177164
118	58535	1097038	5.07	1155573
119	57633	1078566	5.07	1136199
120	56499	1057336	5.07	1113835
121	55927	1039466	5.11	1095393
122	55670	1019614	5.18	1075284
123	54433	999871	5.16	1054304
124	54035	974285	5.25	1028320
125	53144	946904	5.31	1000048
126	51908	915336	5.37	967244
127	51308	882491	5.49	933799
128	51029	862824	5.58	913853
129	50057	847097	5.58	897154
130	50310	835313	5.68	885623
131	50159	825213	5.73	875372
132	49992	814621	5.78	864613
133	50945	804104	5.96	855049
134	52919	798494	6.22	851413
135	52664	786195	6.28	838859

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	28211	112686	20.02	140897
2	26022	119070	17.93	145092
3	25746	112605	18.61	138351
4	24440	108209	18.42	132649
5	24208	107646	18.36	131854
6	24289	106548	18.56	130837
7	23495	102639	18.63	126134
8	22515	100123	18.36	122638
9	22671	98575	18.70	121246
10	22840	97436	18.99	120276
11	21742	94124	18.76	115866
12	21931	92905	19.10	114836
13	21712	89851	19.46	111563
14	21942	88294	19.90	110236
15	20584	86937	19.14	107521
16	19769	85853	18.72	105622
17	19187	83830	18.63	103017
18	18849	82742	18.55	101591
19	18608	80774	18.72	99382
20	18349	80431	18.58	98780
21	17984	79551	18.44	97535
22	17802	76993	18.78	94795
23	17708	75705	18.96	93413
24	17029	74595	18.59	91624
25	16529	71898	18.69	88427
26	16440	70852	18.83	87292
27	16243	70502	18.72	86745
28	15991	68377	18.95	84368
29	15881	67274	19.10	83155
30	15479	66359	18.91	81838
31	14835	64424	18.72	79259
32	14590	63207	18.75	77797
33	14372	62518	18.69	76890
34	14161	60721	18.91	74882
35	13808	59697	18.79	73505
36	13597	58325	18.91	71922
37	12979	56790	18.60	69769
38	12975	55578	18.93	68553
39	12678	54687	18.82	67365
40	12602	53331	19.11	65933
41	12322	52210	19.09	64532
42	12363	51909	19.24	64272
43	11774	50598	18.88	62372
44	11505	49478	18.87	60983
45	11370	48798	18.90	60168
46	11367	46926	19.50	58293
47	10953	46176	19.17	57129
48	10481	45472	18.73	55953
49	10381	44232	19.01	54613
50	10143	43988	18.74	54131
51	10371	43045	19.42	53416
52	10149	42219	19.38	52368
53	9614	40969	19.01	50583
54	9565	40759	19.01	50324
55	9254	39125	19.13	48379
56	9303	38416	19.50	47719
57	9068	37820	19.34	46888
58	9003	36735	19.68	45738
59	8705	35981	19.48	44686
60	8731	35272	19.84	44003
61	8309	34513	19.40	42822
62	8169	33502	19.60	41671
63	7887	33322	19.14	41209
64	7727	32168	19.37	39895
65	7723	31808	19.54	39531
66	7396	31464	19.03	38860
67	7307	30663	19.24	37970
68	7521	30158	19.96	37679
69	7271	29627	19.71	36898
70	6874	28780	19.28	35654
71	7016	27921	20.08	34937
72	6669	27452	19.55	34121
73	6696	27421	19.63	34117
74	6368	26738	19.24	33106
75	6373	26344	19.48	32717
76	6124	25111	19.61	31235
77	6171	24582	20.07	30753
78	5925	24751	19.31	30676
79	5672	23622	19.36	29294
80	5561	22960	19.50	28521
81	5466	22930	19.25	28396
82	5464	21948	19.93	27412
83	5344	21724	19.74	27068
84	5172	21355	19.50	26527
85	4953	20887	19.17	25840
86	4997	20539	19.57	25536
87	4912	20117	19.63	25029
88	4603	19640	18.99	24243
89	4678	19125	19.65	23803
90	4574	18952	19.44	23526
91	4485	18691	19.35	23176
92	4366	17838	19.66	22204
93	4185	17729	19.10	21914
94	4212	17518	19.38	21730
95	4254	16925	20.09	21179
96	4070	16609	19.68	20679
97	3864	16197	19.26	20061
98	3947	15872	19.92	19819
99	3804	15589	19.62	19393
100	3727	15281	19.61	19008
101	3695	15028	19.74	18723
102	3552	14621	19.55	18173
103	3473	14267	19.58	17740
104	3494	14288	19.65	17782
105	3366	13875	19.52	17241
106	3331	13422	19.88	16753
107	3276	13181	19.91	16457
108	3254	12957	20.07	16211
109	3121	12541	19.93	15662
110	3242	12617	20.44	15859
111	2934	12232	19.35	15166
112	2932	11919	19.74	14851
113	2879	11743	19.69	14622
114	2723	11271	19.46	13994
115	2696	11018	19.66	13714
116	2801	10798	20.60	13599
117	2612	10771	19.52	13383
118	2610	10351	20.14	12961
119	2562	10212	20.06	12774
120	2480	10103	19.71	12583
121	2450	9966	19.73	12416
122	2319	9737	19.24	12056
123	2392	9400	20.28	11792
124	2351	9234	20.29	11585
125	2294	8996	20.32	11290
126	2126	8552	19.91	10678
127	2173	8099	21.15	10272
128	2058	8255	19.96	10313
129	1950	8052	19.50	10002
130	1899	8036	19.11	9935
131	2017	7847	20.45	9864
132	1893	8090	18.96	9983
133	1847	7694	19.36	9541
134	1751	7437	19.06	9188
135	1783	7005	20.29	8788

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	18777	188121	9.08	206898
2	10994	198505	5.25	209499
3	11614	206941	5.31	218555
4	9864	177955	5.25	187819
5	9667	177291	5.17	186958
6	8478	172239	4.69	180717
7	7869	172521	4.36	180390
8	7428	170952	4.16	178380
9	7247	163458	4.25	170705
10	7043	163273	4.14	170316
11	6911	157829	4.20	164740
12	7352	155816	4.51	163168
13	7432	154289	4.60	161721
14	6354	151767	4.02	158121
15	6319	149577	4.05	155896
16	5917	145253	3.91	151170
17	6002	142587	4.04	148589
18	5976	142592	4.02	148568
19	5348	139604	3.69	144952
20	5334	136817	3.75	142151
21	5048	132665	3.67	137713
22	5043	134136	3.62	139179
23	4710	129286	3.52	133996
24	4690	129716	3.49	134406
25	4472	124346	3.47	128818
26	4432	123617	3.46	128049
27	4324	120176	3.47	124500
28	4232	119177	3.43	123409
29	4037	114780	3.40	118817
30	4095	113579	3.48	117674
31	3950	110685	3.45	114635
32	3871	108474	3.45	112345
33	3743	106311	3.40	110054
34	3809	105893	3.47	109702
35	3635	102147	3.44	105782
36	3636	101211	3.47	104847
37	3386	98537	3.32	101923
38	3470	96583	3.47	100053
39	3340	93058	3.46	96398
40	3442	92543	3.59	95985
41	3347	90666	3.56	94013
42	3310	89502	3.57	92812
43	3052	86419	3.41	89471
44	3154	84337	3.60	87491
45	2969	83533	3.43	86502
46	3051	82233	3.58	85284
47	3018	80313	3.62	83331
48	2946	78421	3.62	81367
49	2849	76288	3.60	79137
50	2881	75316	3.68	78197
51	2763	74117	3.59	76880
52	2812	73830	3.67	76642
53	2699	69877	3.72	72576
54	2715	68954	3.79	71669
55	2603	68098	3.68	70701
56	2618	66974	3.76	69592
57	2553	65285	3.76	67838
58	2541	63313	3.86	65854
59	2373	63210	3.62	65583
60	2363	61225	3.72	63588
61	2380	60115	3.81	62495
62	2344	59177	3.81	61521
63	2254	57455	3.77	59709
64	2359	56198	4.03	58557
65	2095	54754	3.69	56849
66	2127	54505	3.76	56632
67	2128	52596	3.89	54724
68	2121	51839	3.93	53960
69	1995	50499	3.80	52494
70	2003	49755	3.87	51758
71	1887	48969	3.71	50856
72	1957	47861	3.93	49818
73	1973	46337	4.08	48310
74	1956	46021	4.08	47977
75	1779	45234	3.78	47013
76	1904	44508	4.10	46412
77	1738	43214	3.87	44952
78	1847	43161	4.10	45008
79	1760	42802	3.95	44562
80	1676	39890	4.03	41566
81	1650	38950	4.06	40600
82	1594	38812	3.94	40406
83	1680	37334	4.31	39014
84	1567	36293	4.14	37860
85	1535	36282	4.06	37817
86	1520	35747	4.08	37267
87	1583	36097	4.20	37680
88	1488	33639	4.24	35127
89	1426	32810	4.17	34236
90	1385	32284	4.11	33669
91	1413	31487	4.29	32900
92	1378	30815	4.28	32193
93	1346	29771	4.33	31117
94	1361	29342	4.43	30703
95	1290	28711	4.30	30001
96	1199	27976	4.11	29175
97	1217	27861	4.19	29078
98	1198	27072	4.24	28270
99	1245	26649	4.46	27894
100	1127	26019	4.15	27146
101	1158	25409	4.36	26567
102	1065	25056	4.08	26121
103	1174	24183	4.63	25357
104	1087	24065	4.32	25152
105	1054	23347	4.32	24401
106	1056	23031	4.38	24087
107	1054	22582	4.46	23636
108	1036	21935	4.51	22971
109	1030	21443	4.58	22473
110	955	20961	4.36	21916
111	905	20640	4.20	21545
112	961	20319	4.52	21280
113	907	19670	4.41	20577
114	864	19477	4.25	20341
115	893	18749	4.55	19642
116	898	18419	4.65	19317
117	837	18175	4.40	19012
118	871	17800	4.66	18671
119	898	17301	4.93	18199
120	854	16737	4.85	17591
121	769	16566	4.44	17335
122	804	16200	4.73	17004
123	739	15953	4.43	16692
124	800	15452	4.92	16252
125	714	14798	4.60	15512
126	745	14470	4.90	15215
127	736	14013	4.99	14749
128	729	13562	5.10	14291
129	724	13690	5.02	14414
130	684	13443	4.84	14127
131	671	13522	4.73	14193
132	696	12899	5.12	13595
133	614	12667	4.62	13281
134	632	12262	4.90	12894
135	627	11994	4.97	12621

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	84596	638911	11.69	723507
2	52358	653848	7.41	706206
3	53576	625484	7.89	679060
4	52930	618284	7.89	671214
5	49912	600089	7.68	650001
6	47457	571834	7.66	619291
7	44058	566680	7.21	610738
8	43153	563840	7.11	606993
9	39772	555241	6.68	595013
10	40965	549123	6.94	590088
11	37332	543923	6.42	581255
12	36644	533691	6.42	570335
13	35735	529819	6.32	565554
14	35964	521758	6.45	557722
15	33955	512565	6.21	546520
16	33523	505259	6.22	538782
17	31689	490056	6.07	521745
18	30392	481988	5.93	512380
19	27498	473405	5.49	500903
20	26710	462341	5.46	489051
21	24805	455871	5.16	480676
22	24651	450143	5.19	474794
23	23118	440319	4.99	463437
24	22457	433055	4.93	455512
25	21647	426021	4.84	447668
26	21665	425838	4.84	447503
27	19960	411673	4.62	431633
28	20319	405699	4.77	426018
29	19419	399753	4.63	419172
30	19436	395818	4.68	415254
31	18642	386700	4.60	405342
32	18378	379248	4.62	397626
33	17849	369834	4.60	387683
34	17661	363057	4.64	380718
35	17141	357813	4.57	374954
36	17258	351224	4.68	368482
37	16381	341658	4.58	358039
38	16439	337981	4.64	354420
39	15891	328660	4.61	344551
40	15611	322321	4.62	337932
41	15203	318254	4.56	333457
42	15210	309286	4.69	324496
43	14897	307546	4.62	322443
44	14952	303491	4.70	318443
45	13839	291886	4.53	305725
46	13924	285484	4.65	299408
47	13729	282982	4.63	296711
48	13612	272303	4.76	285915
49	13361	267822	4.75	281183
50	13159	262600	4.77	275759
51	12737	258490	4.70	271227
52	12515	256943	4.64	269458
53	12400	250228	4.72	262628
54	12222	247073	4.71	259295
55	11961	241352	4.72	253313
56	11889	234754	4.82	246643
57	11477	230460	4.74	241937
58	11426	227450	4.78	238876
59	11170	225654	4.72	236824
60	10928	217646	4.78	228574
61	10534	212872	4.72	223406
62	10632	210635	4.81	221267
63	10391	210365	4.71	220756
64	10310	204691	4.80	215001
65	9973	198179	4.79	208152
66	9735	195553	4.74	205288
67	9543	193569	4.70	203112
68	9576	186537	4.88	196113
69	9040	181730	4.74	190770
70	9121	178178	4.87	187299
71	8823	175632	4.78	184455
72	8666	172178	4.79	180844
73	8759	170169	4.90	178928
74	8573	166266	4.90	174839
75	8254	161589	4.86	169843
76	8200	158362	4.92	166562
77	7954	156001	4.85	163955
78	7952	152435	4.96	160387
79	7667	149970	4.86	157637
80	7612	148648	4.87	156260
81	7276	147604	4.70	154880
82	7450	143672	4.93	151122
83	7155	138949	4.90	146104
84	7099	134936	5.00	142035
85	6786	132998	4.85	139784
86	6866	130343	5.00	137209
87	6635	129018	4.89	135653
88	6709	127460	5.00	134169
89	6430	123521	4.95	129951
90	6298	122643	4.88	128941
91	6136	118035	4.94	124171
92	5942	115374	4.90	121316
93	5930	113653	4.96	119583
94	5876	110156	5.06	116032
95	5781	108555	5.06	114336
96	5637	107535	4.98	113172
97	5462	104485	4.97	109947
98	5341	101928	4.98	107269
99	5294	100052	5.03	105346
100	5253	98121	5.08	103374
101	5145	96083	5.08	101228
102	5035	94041	5.08	99076
103	5004	92183	5.15	97187
104	4888	89970	5.15	94858
105	4681	87746	5.06	92427
106	4711	85581	5.22	90292
107	4555	83582	5.17	88137
108	4417	81845	5.12	86262
109	4336	80057	5.14	84393
110	4328	78643	5.22	82971
111	4274	77135	5.25	81409
112	4072	76050	5.08	80122
113	4138	73529	5.33	77667
114	3997	72062	5.26	76059
115	4019	71166	5.35	75185
116	4042	69806	5.47	73848
117	3757	68090	5.23	71847
118	3708	66008	5.32	69716
119	3666	65247	5.32	68913
120	3532	63207	5.29	66739
121	3442	62317	5.23	65759
122	3398	60805	5.29	64203
123	3362	59363	5.36	62725
124	3410	57360	5.61	60770
125	3243	55194	5.55	58437
126	3182	53042	5.66	56224
127	3140	50604	5.84	53744
128	2973	49123	5.71	52096
129	2959	47757	5.83	50716
130	2983	47005	5.97	49988
131	2986	46465	6.04	49451
132	2791	45435	5.79	48226
133	2887	45116	6.01	48003
134	2801	43929	5.99	46730
135	2708	43003	5.92	45711

